url,scrape_time,idx,title,local_area_name,pricing_indicative,about,address,cadastreinfo_part,key_info,pricing_details,facilities
https://www.finn.no/realestate/homes/ad.html?finnkode=354540543,2024-05-26 19:45:48,354540543,"Flott og velholdt enebolig i attraktivt boområde. Gode solforhold, stor hjørnetomt og gangavstand til tog og skoler.",Røyken,8 500 000 kr,"Om boligenFlott og meget velholdt enebolig med store åpne oppholdsrom og nydelig opparbeidet tomt. Det har vært samme eier siden boligen var ny og boligen har blitt jevnlig vedlikeholdt, oppusset og holdt i orden gjennom alle år. Her kan du flytte rett inn og få: * Gangavstand til blant annet skoler, togstasjon, Røykenbadet og flotte turområder * Dobbel garasje med elbillader * Flott opparbeidet tomt plen, beplantning og terrasser på 81 kvm * Nytt terrassegulv i 2021 - Møre Royal * Kveldssol * Stålpipe og peis fra 2012 * Kjøkken fra 2018 med heltre benkeplate i eik, og integrerte hvitevarer * 2 flislagte bad * Stort vaskerom med teknisk rom og egen inngang * Utstrakt bruk av downlights * Mye lagringsplass * Balansert ventilasjon * Sentralstøvsuger * Fibernett * Vannbåren gulvvarme. Velkommen til visning!Minus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Christian Lingsoms vei 12, 3440 Røyken",Kommunenr: 3203Gårdsnr: 265Bruksnr: 167,"{'Boligtype': 'Enebolig', 'Eieform': 'Eier (Selveier)', 'Soverom': '3', 'Internt bruksareal': '205 m² (BRA-i)', 'Bruksareal': '272 m²', 'Eksternt bruksareal': '67 m² (BRA-e)', 'Balkong/Terrasse': '81 m² (TBA)', 'Byggeår': '2006', 'Energimerking': 'D - Oransje', 'Tomteareal': '1\xa0033 m² (eiet)'}","{'Totalpris': '8\xa0731\xa0290 kr', 'Omkostninger': '231\xa0290 kr', 'Formuesverdi': '2\xa0008\xa0258 kr'}",
https://www.finn.no/realestate/homes/ad.html?finnkode=354540522,2024-05-26 19:45:50,354540522,Lekker 1/2 av tomannsbolig fra 2014 | Hage | Takterrasse | Inngang kjeller | Stue/loftsstue/3 sov | Garasjepl. + p.plass,NORDSTRAND,12 200 000 kr,"Om boligenLekker 1/2 av tomannsbolig fra 2014 med gulvareal på 197 m²Innholdsrik bolig; 2 stuer + disponibelt rom i kjeller, 2 bad, toalettrom, vaskeromEgen inngang til kjellerTilstandsgrad 0 og 1 på alt utenom to punkter; Flytt rett inn!Super beliggenhet i rolig og barnevennlige omgivelserSyd-/vestvendt takterrasse på 13 kvmSyd-/vestvendt terrasseplatting på 21 kvmUtgang til hage1 garasjepl. m/lader + 1 p.plassLekkert åpent kjøkken med integrerte hvitevarer fra MieleLys og romslig stueLoftsstue med god plassStor kjellerbod med egen inngang (Benyttes som kjellerstue av selger)3 gode soverom750 meter til Nordseter skoleUmiddelbar nærhet til Niffen (Nordstrand idrettsforening)Nærhet til SATS på Lambertseter og KarlsrudKjøpesenter og flere matbutikker i nærområdetT-bane og buss 2 minutter unnaMinus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","FREIDIGVEIEN 18, 1163 Oslo",Kommunenr: 301Gårdsnr: 181Bruksnr: 452Seksjonsnr: 1,"{'Boligtype': 'Tomannsbolig', 'Eieform': 'Eier (Selveier)', 'Soverom': '3', 'Internt bruksareal': '163 m² (BRA-i)', 'Eksternt bruksareal': '5 m² (BRA-e)', 'Balkong/Terrasse': '34 m² (TBA)', 'Byggeår': '2014', 'Energimerking': 'B - Oransje', 'Rom': '5', 'Tomteareal': '1\xa0260 m² (eiet)', 'Boligselgerforsikring': 'Ja'}","{'Totalpris': '12\xa0525\xa0500 kr', 'Omkostninger': '325\xa0500 kr', 'Kommunale avg.': '15\xa0558 kr per år', 'Formuesverdi': '2\xa0715\xa0841 kr'}",Balkong/TerrassePeis/IldstedParkettBarnevennligRoligKabel-TVModerneSentraltGarasje/P-plassAirconditionBademulighetTurterrengOffentlig vann/kloakkBredbåndstilknytningLademulighet
https://www.finn.no/realestate/homes/ad.html?finnkode=354238956,2024-05-26 19:45:55,354238956,"Fantastisk 4-roms hjørneleilighet| Solrik, stor balkong | Moderne bygg 2015 |EL-garasjeplass | Heis|Felles takterrasse",Øvre Grünerløkka,9 250 000 kr,"Om boligenVelkommen til Thorvald Meyers gate 2B - En svært flott, moderne, gjennomgående og lys 4-roms hjørneleilighet på Øvre Grünerløkka med en populær beliggenhet i Ringnes Park. Nærhet til urbant byliv, restauranter, utesteder og gode servicetilbud legger til rette for en behagelig hverdag. Samtidig ligger boligen rolig og skjermet til med god intern beliggenhet. Dette er leiligheten for deg som ønsker ""easy living"" med alt du trenger av fasiliteter i hverdagen.  Høydepunkter: - Moderne bygg fra 2015 - Store vindusflater og lys leilighet - Sydvendt overbygget balkong på 10 kvm - Balansert ventilasjon - Innvendig bod på 3 kvm og kjellerbod på 4 kvm - Vannbåren gulvvarme, varmtvann, kabel-TV og internett inkl i husleien - Stor felles takterrasse - Skjermet beliggenhet  - Garasjeplass m/ elbilladerMinus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Thorvald Meyers gate 2B, 0555 Oslo",Kommunenr: 301Gårdsnr: 225Bruksnr: 459Seksjonsnr: 15,"{'Boligtype': 'Leilighet', 'Eieform': 'Eier (Selveier)', 'Soverom': '3', 'Internt bruksareal': '80 m² (BRA-i)', 'Bruksareal': '84 m²', 'Eksternt bruksareal': '4 m² (BRA-e)', 'Balkong/Terrasse': '10 m² (TBA)', 'Etasje': '3', 'Byggeår': '2015', 'Energimerking': 'D - Mørkegrønn', 'Rom': '4', 'Tomteareal': '2\xa0287 m² (eiet)'}","{'Totalpris': '9\xa0488\xa0500 kr', 'Omkostninger': '238\xa0500 kr', 'Felleskost/mnd.': '4\xa0755 kr', 'Formuesverdi': '2\xa0041\xa0764 kr'}",TakterrasseBalkong/TerrasseBarnevennligGarasje/P-plassHeisIngen gjenboereOffentlig vann/kloakkParkettRoligSentraltUtsiktTurterrengLademulighetBalansert ventilasjon
https://www.finn.no/realestate/homes/ad.html?finnkode=335880431,2024-05-26 19:45:58,335880431,"Idyllisk beliggende enebolig over 2 plan | Sjelden anledning | 2 biloppstillingsplasser | Stille, skjermet og solrikt",Dæliområdet,6 500 000 kr,"Om boligenVelkommen til Dæliveien 7 - presentert av Fridtjof Schmidt i Nordvik Bærum!  En hyggelig enebolig beliggende i et stille, rolig og veletablert boligområdet ved Dælivann. Boligen går over 2 plan og i 2023 ble boligen malt utvendig og deler av taket ble skiftet ut. Her har du mulighet til å flytte inn i et koselig hus med idyllisk beliggenhet ved vernede turområder. Det er kort vei til buss som går hele døgnet, nærmeste bussholdeplass er Godt Haab med svært god forbindelse. Boligen har en eldre innvendig standard og har behov for oppusning for å holde dagens standard.   Passer ikke oppsatt visning så ta kontakt med megler på tlf/e-post.Minus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Dæliveien 7, 1356 Bekkestua",Kommunenr: 3201Gårdsnr: 24Bruksnr: 8Seksjonsnr: 2,"{'Boligtype': 'Enebolig', 'Eieform': 'Eier (Selveier)', 'Soverom': '3', 'Primærrom': '88 m²', 'Bruksareal': '88 m²', 'Etasje': '2', 'Byggeår': '1955', 'Energimerking': 'G - Rød', 'Tomteareal': '353 m² (eiet)'}","{'Totalpris': '6\xa0683\xa0240 kr', 'Omkostninger': '183\xa0240 kr', 'Kommunale avg.': '6\xa0478 kr per år'}",AlpinanleggBalkong/TerrasseBarnevennligGarasje/P-plassHageKjæledyr tillattPeis/IldstedRoligTurterreng
https://www.finn.no/realestate/homes/ad.html?finnkode=354537779,2024-05-26 19:45:59,354537779,Særdeles lekker og moderne 3-roms med flott beliggenhet - Vesvendt balkong - V.v & fyring inkl. - Nytt kjøkken 2021,Årvoll/Disen,5 250 000 kr,"Om boligenVelkommen til Traverveien 12!  En særdeles lekker, moderne og tidløs 3-roms andelsleilighet. Leiligheten nyter en ettertraktet beliggenhet på Årvoll/Tonsen. Her bor du i rolige og barnevennlige omgivelser med lekeplasser, parkområder og nærhet til flere dagligvarehandler og særdeles gode bussforbindelser. Leiligheten skilter også med en delikat og attraktiv standard. Leiligheten har blitt pusset opp mellom 2020 og 2022, med nytt gulv, senket himling, og nytt kjøkken. I tillegg til en moderne standard og en velutnyttet planløsning har leiligheten også en vestvendt balkong på ca. 4,6m² med strålende solforhold. K V A L I T E T E R V.v & fyring inkl.Smartlys i hele boligen - Philips hueVestvendt balkong på 4,6m²2 gode soveromPusset opp mellom 2020 og 2022Loftsbod 11m² gulvarealKjellerbod 4,2m²Minus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Traverveien 12, 0588 Oslo",Kommunenr: 301Gårdsnr: 85Bruksnr: 107Borettslag-navn: Tonsenjordet BorettslagBorettslag-orgnummer: 948538873Borettslag-andelsnummer: 69,"{'Boligtype': 'Leilighet', 'Eieform': 'Andel', 'Soverom': '2', 'Internt bruksareal': '67 m² (BRA-i)', 'Eksternt bruksareal': '4 m² (BRA-e)', 'Balkong/Terrasse': '5 m² (TBA)', 'Etasje': '3', 'Byggeår': '1959', 'Energimerking': 'G - Mørkegrønn', 'Rom': '3', 'Tomteareal': '33\xa0116 m² (eiet)', 'Boligselgerforsikring': 'Ja'}","{'Totalpris': '5\xa0337\xa0881 kr', 'Omkostninger': '18\xa0881 kr', 'Fellesgjeld': '69\xa0000 kr', 'Felleskost/mnd.': '5\xa0658 kr', 'Fellesformue': '21\xa0796 kr', 'Formuesverdi': '1\xa0200\xa0339 kr'}",Balkong/TerrasseParkettRoligKabel-TVModerneTurterrengOffentlig vann/kloakkBredbåndstilknytning
https://www.finn.no/realestate/homes/ad.html?finnkode=354316818,2024-05-26 19:46:00,354316818,"Lys, lekker & tiltalende hjørneleilighet(2023) med hybel |Takterrasse på 71m² |2 gar.plasser |Vv & fyring inkl |Sentralt",PERRONGEN / RÅHOLT SENTRUM,12 900 000 kr,"Om boligenEr du på utkikk etter noe utover det vanlige? .. Og i tillegg verdsetter gode sol- og utsiktsforhold. Ta en titt på denne! Denne boligen tikker av de fleste bokser, og kan skilte med en svært god og åpen planløsning med generøse vindusflater. Leiligheten har heisadkomst, ligger ypperlig til på enden i byggets 6. etg., og den gode interne beliggenheten sikrer svært gode lysforhold. Du inviteres inn i gangen med adkomst til fire soverom og to bad. Videre får du et romslig kjøkken i delvis åpen løsning til stuen med flere soner. Fra stuen er det utgang til en deilig takterrasse på hele 71 m² med fritt utsyn - en naturlig forlengelse av boligen på sommerhalvåret! Leiligheten har i tillegg en hybel med egen balkong. Og selvsagt følger to garasjeplasser med elbillader i lukket anlegg.Minus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Gladbakkgutua 18A, 2070 Råholt",Kommunenr: 3240Gårdsnr: 126Bruksnr: 21Seksjonsnr: 36,"{'Boligtype': 'Leilighet', 'Eieform': 'Eier (Selveier)', 'Soverom': '5', 'Internt bruksareal': '197 m² (BRA-i)', 'Bruksareal': '207 m²', 'Eksternt bruksareal': '10 m² (BRA-e)', 'Balkong/Terrasse': '95 m² (TBA)', 'Etasje': '6', 'Byggeår': '2023', 'Energimerking': 'A - Mørkegrønn', 'Rom': '8', 'Tomteareal': '1\xa0955 m² (eiet)'}","{'Totalpris': '12\xa0937\xa0990 kr', 'Omkostninger': '37\xa0990 kr', 'Felleskost/mnd.': '8\xa0556 kr', 'Fellesformue': '47\xa0829 kr', 'Kommunale avg.': '20\xa0000 kr per år'}",TakterrasseBalkong/TerrasseGarasje/P-plassHeisParkettSentraltUtsiktVaktmester-/vektertjenesteTurterrengLademulighetBalansert ventilasjon
https://www.finn.no/realestate/homes/ad.html?finnkode=354503050,2024-05-26 19:46:01,354503050,"Lys, moderne og stilren 3 roms| Nyoppusset i 2016 og 2022| Felles takterrasse| God takhøyde| Sentral, men tilbaketrukket",Grünerløkka,5 200 000 kr,"Om boligenSannergata 10A-Presentert av Ruben A W Gullie v/Nordvik Grünerløkka. En lys og moderne 2(3) beliggende i et populært område!  Leiligheten ligger i et klassisk bygg fra 1898 sentralt på ""løkka"". Boligen inneholder entré tilknyttet bod, åpen kjøkken- og stueløsning, romslig soverom og flislagt baderom. Her bor du sentralt med nærhet til ""alt"", samtidig som leiligheten er vendt mot sidegate og rolig bakgård.  - Pusset opp i 2016 og 2022 - Fiber inkl. i felleskost - God takhøyde ca. 2,6m - Kjellerbod på ca. 10kvm - Mulighet for å gjøre til 3-r - V.vannsbereder i kjellerbod - Stue vendt mot rolig sidegate - Gjennomgående planløsning - Soverom vender mot bakgård - Ingen dok avgift eller forkjøpsrett - Felles takterrasse med gode solforhold - Flott, felles gårdsrom designet av SnøhettaMinus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Sannergata 10A, 0557 Oslo",Kommunenr: 301Gårdsnr: 225Bruksnr: 265Borettslag-navn: Sannerg 10 BorettslagetBorettslag-orgnummer: 955430425Borettslag-andelsnummer: 16,"{'Boligtype': 'Leilighet', 'Eieform': 'Andel', 'Soverom': '2', 'Internt bruksareal': '59 m² (BRA-i)', 'Bruksareal': '69 m²', 'Eksternt bruksareal': '10 m² (BRA-e)', 'Etasje': '1', 'Byggeår': '1898', 'Energimerking': 'G - Oransje', 'Rom': '3', 'Tomteareal': '425 m² (eiet)'}","{'Totalpris': '5\xa0402\xa0629 kr', 'Omkostninger': '1\xa0240 kr', 'Fellesgjeld': '201\xa0389 kr', 'Felleskost/mnd.': '5\xa0430 kr', 'Fellesformue': '12\xa0040 kr', 'Formuesverdi': '1\xa0332\xa0703 kr'}",TakterrasseBarnevennligBredbåndstilknytningKjæledyr tillattKabel-TVOffentlig vann/kloakkPeis/IldstedSentralt
https://www.finn.no/realestate/homes/ad.html?finnkode=354537101,2024-05-26 19:46:02,354537101,"Bo på Hvaler med 250 meter strandlinje, egen sandstrand, brygge, naust, anneks, låve, stor garasje, hage og litt skog?",,20 000 000 kr,"Om boligenVelkommen til Bratli på Kirkøy! Eiendommen ligger ved Romsundet, en kort kjøretur nordover på øya fra Skjærhalden. Med tomt på over 21 dekar er det god plass til alle aktiviteter man kan tenke seg på et småbruk ved sjøen. Romsundet er et smalt sund mellom Kirkøy og øya Rom skjermet for det krafigste uværet. Eiendommen ligger usjenert til uten naboer tett på. Kontrastene er alikevel store mellom sommer og vinter. Om vinteren er det helt stille og du opplever naturen på nært hold og om sommeren er det et yrende liv med båttrafikk og feriefolk i godt humør! Eiendommen er innholdsrik med mange hus og oppholdssteder. Boligen er påbygd og rehabiltert for ca. 20 år siden og har stue, kjøkken, bad og flere soverom i begge etasjer. Her er det plass til både fastboende og feriegjester!Minus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Lille Kjennvikveien 76, 1680 Skjærhalden",Kommunenr: 3110Gårdsnr: 8Bruksnr: 10,"{'Boligtype': 'Enebolig', 'Eieform': 'Eier (Selveier)', 'Soverom': '6', 'Internt bruksareal': '173 m² (BRA-i)', 'Bruksareal': '173 m²', 'Eksternt bruksareal': '128 m² (BRA-e)', 'Innglasset balkong': '10 m² (BRA-b)', 'Byggeår': '1922', 'Energimerking': 'G - Oransje', 'Tomteareal': '21\xa0168 m² (eiet)', 'Boligselgerforsikring': 'Ja'}","{'Totalpris': '20\xa0520\xa0500 kr', 'Omkostninger': '520\xa0500 kr', 'Kommunale avg.': '39\xa0780 kr per år', 'Formuesverdi': '852\xa0781 kr'}",
https://www.finn.no/realestate/homes/ad.html?finnkode=343596992,2024-05-26 19:46:04,343596992,Meget lekker og delikat 2-roms midt i Kværnerbyen! Solrik sydvestvendt balkong på 12 kvm! A-konto. vv./fyring. inkl!,Kværnerbyen,2 750 000 kr,"Om boligenVelkommen til Turbinveien 17. Meget lekker 2-roms fra 2015 med en flott og luftig beliggenhet i byggets 6. etasje - midt i Kværnerbyen! Leiligheten består av entré, et soverom med tilhørende garderobe, delikat og pent flislagt bad, samt en lys og lekker stue med åpen kjøkkenløsning. Fra stuen er det utgang til en solrik, sydvestvendt balkong med ypperlige sol- og utsiktsforhold! Ved nedbetaling av fellesgjeld vil felleskostnader reduseres til kr. 3975,-/mnd. Flott 2-roms fra 2015Heis i byggetSolrik sydvestvendt balkong på ca. 12 kvmOptimal planløsning Store vindusflaterA-konto oppvarming/varmtvann & internett inkl.Bod i kjeller på 7,7 kvm.IN-ordning!Trivelige fellesarealerSentralt og populært boligområdeKort vei til ''alt''God tilgang til off.komm.Nærhet til grøntområder, badeplasser m.m.Minus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Turbinveien 17, 0195 Oslo",Kommunenr: 301Gårdsnr: 236Bruksnr: 231Borettslag-navn: Francis BorettslagBorettslag-orgnummer: 914147816Borettslag-andelsnummer: 125,"{'Boligtype': 'Leilighet', 'Eieform': 'Andel', 'Soverom': '1', 'Internt bruksareal': '45 m² (BRA-i)', 'Bruksareal': '53 m²', 'Balkong/Terrasse': '12 m² (TBA)', 'Etasje': '6', 'Byggeår': '2015', 'Energimerking': 'C - Mørkegrønn', 'Rom': '2', 'Tomteareal': '3\xa0476 m² (eiet)'}","{'Totalpris': '4\xa0453\xa0431 kr', 'Omkostninger': '17\xa0431 kr', 'Fellesgjeld': '1\xa0686\xa0000 kr', 'Felleskost/mnd.': '14\xa0022 kr', 'Fellesformue': '17\xa0625 kr', 'Formuesverdi': '1\xa0199\xa0783 kr'}",Balkong/TerrasseParkettHeisBarnevennligRoligModerneSentraltTurterrengOffentlig vann/kloakkUtsiktVaktmester-/vektertjenesteBredbåndstilknytning
https://www.finn.no/realestate/homes/ad.html?finnkode=354249456,2024-05-26 19:46:05,354249456,"Innholdsrik, velholdt og betydelig oppgradert bolig med flott havutsikt og velstelt hage",,4 490 000 kr,"BeskrivelseVelkommen til Skandsabakken 6!  Flott og betydelig oppgradert og velholdt enebolig i rolig og maritimt strøk ved Sirevåg havn. Boligen ligger i et barnevennlig område på en lettstelt og solrik tomt. Oppgraderinger senere år: I 2008 ble det lagt nytt tak på huset. Nye teakvindu, dører, takrenner, nedløp og nye garderobeskap. Stort vindu i stue nytt i 2022. Garasje bygget i 1987 - som i 2021 fikk ny garasjeport med elektrisk portåpner. Bad oppgradert i 2012 med hvite fliser på vegg samt varmekabler. Badet er igjen oppgradert i 2024 med ny flott innredning med speilskap, nytt dusjhjørne og nye gulvfliser. Wc er vegghengt. I 2021 ble det lagt ny kledning på huset. Samme år ble det også satt inn nytt kjøkken, åpnet opp til stue og lagt nytt flott kork vinyl gulv i hele 1.etasje. Ny pergola med aluminium skyvedører på begge sider, ny motorisert markise, samt nytt terrassegulv i 2023. Se forøvrig vedlagt salgsoppgave med flere og detaljerte opplysninger.BeliggenhetEiendommen ligger like i nærheten av flotte turområder med 4-5 min gange til skogen og samme til flott badestrand. Kaien og havna ligger en kort spasertur ned bakken. Her er flott småbåthavn hvor plass kan leies. I havneområdet har det flere ganger vært arrangert Tall Ship Race og andre arrangement. Måken barnehage ligger og bare en kort spasertur på 4-5 min unna. I nabobygda Ogna - en kjøretur på 3-4 min unna - ligger flotte Ogna-elva som er blant Rogalands beste lakseelv. Her ligger og Ogna Golf med flott golfområde - og ikke minst - like i nærheten av golfbanen: Populære Ogna Scene hvor det arrangeres flere konserter i uka med kjente og lokale artister og band med salg av pizza og god drikke.AdkomstBoligen ligger like i nærheten av Joker butikken i Sirevåg. Ca 5-6 min spasertur til togstasjon hvor også flott bakeri og konditori ligger.BeskaffenhetGarasje er bygget i ca 1987. Boligen er tilbygd i 1975 ved inngangspartiet. En del av tomten ligger over veien i skråningen. Hagen er inngjerdet med nytt hvitt hagegjerde satt opp i 2023. Pent opparbeidet hage med plen, prydbusker og heller samt en stor sørvestvendt terasse. På tomten er det stor gårdsplass med god plass til å parkere fire biler + en bil i garasjen.Vesentlige opplysningerDette er privat salg uten bruk av megler. Bud er bindende og levers selger via mail. Oppgjør vil bli foretatt av megler. Se forøvrig mer om bud i salgsoppgave.Minus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","SKANDSABAKKEN 6, 4364 Sirevåg",Kommunenr: 1119Gårdsnr: 95Bruksnr: 205,"{'Boligtype': 'Enebolig', 'Eieform': 'Eier (Selveier)', 'Soverom': '4', 'Primærrom': '167 m²', 'Bruksareal': '177 m²', 'Etasje': '3', 'Byggeår': '1958', 'Energimerking': 'F - Gul', 'Tomteareal': '515 m² (eiet)'}","{'Totalpris': '4\xa0602\xa0750 kr', 'Omkostninger': '112\xa0750 kr', 'Fellesgjeld': '0 kr', 'Felleskost/mnd.': '0 kr', 'Kommunale avg.': '13\xa0592 kr per år', 'Formuesverdi': '731\xa0000 kr'}",Balkong/TerrasseBredbåndstilknytningGarasje/P-plassOffentlig vann/kloakkPeis/IldstedRoligSentraltUtsiktBademulighetFiskemulighetTurterreng
https://www.finn.no/realestate/homes/ad.html?finnkode=314554171,2024-05-26 19:46:06,314554171,Innholdsrik tomannsbolig med fem soverom og to bad - Garasje - Gangavstand til Munkerud Skole - Barnevennlig omgivelser,Familieidyll på Munkerud/Nordstrand,9 900 000 kr,"Om boligenInnholdsrik tomannsbolig med fredelig og tilbaketrukket beliggenhet på Nordstrand. Boligen har en god planløsning fordelt over to plan, med entre, stue, kjøkken, spisestue med utgang til terrasse, 5 soverom, kontor, 2 bad, bod og vaskerom. Utvendig er det en fin hage og 26 kvm terrasse på baksiden.   I sesong kan du nyte epler, plommer, moreller, markjordbær, bringebær, aronia, solbær og rips fra egen tomt, eller beundre japansk kirsebærtre i full blomst og duften av syriner. Attraktiv og populær gate på Nordstrand, i et veletablert og meget familievennlig område. Korte avstander til lekeplasser, barnehager og Munkerud barneskole i umiddelbar nærhet.  Velkommen til visningMinus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Munkerudvollen 17, 1165 Oslo",Kommunenr: 301Gårdsnr: 181Bruksnr: 485,"{'Boligtype': 'Tomannsbolig', 'Eieform': 'Eier (Selveier)', 'Soverom': '5', 'Primærrom': '147 m²', 'Bruksareal': '172 m²', 'Etasje': '2', 'Byggeår': '1969', 'Energimerking': 'F - Gul', 'Rom': '6', 'Tomteareal': '468 m² (eiet)'}","{'Totalpris': '10\xa0148\xa0740 kr', 'Omkostninger': '248\xa0740 kr', 'Kommunale avg.': '23\xa0314 kr per år', 'Eiendomsskatt': '7\xa0674 kr per år', 'Formuesverdi': '2\xa0529\xa0906 kr'}",AlarmBalkong/TerrasseBarnevennligBredbåndstilknytningGarasje/P-plassHageKjæledyr tillattIngen gjenboereKabel-TVOffentlig vann/kloakkParkettPeis/IldstedRoligSentraltUtsiktVaktmester-/vektertjenesteTurterrengLademulighetBalansert ventilasjon
https://www.finn.no/realestate/homes/ad.html?finnkode=344149608,2024-05-26 19:46:13,344149608,Ny og moderne 1-roms i 8. etasje. Midt i Sandvika. Lave felleskostnader og dokumentavgift. Est. ferdig Q1 2025,Sandvika | Helgerudkvartalet,3 250 000 kr,"Om boligenDette er et salg av kontraktsposisjon vedrørende leilighet D0803 i prosjektet Helgerudkvartalet. Opprinnelig selger/utbygger er Andenæsgårdene Bærum AS. En moderne og lekker 1-roms selveierleilighet med meget sentral beliggenhet i hjertet av Sandvika.   Leiligheten har smarte løsninger med  funksjonsvegg  med garderobe og kjøkken. Delikat flislagt bad med opplegg for vaskemaskin. Åpen stue-/kjøkkenløsning med stort vindu med fløydører og fastfelt nederst, som arkitekten har beskrevet som ""store vindusfelter som kan åpnes, og transformere stuegulvet til en luftig balkong.""  Verdt å fremheve: - Estimert ferdigstillelse er Q1 2025 - Lav dokumentavgift. Kun Kr. 15 270,- - Høy og attraktiv beliggenhet i 8. etasje - Stort vindu med fløydører - Ypperlig utleieobjekt - Moderne og stilrent kjøkken med integrerte hvitevarer - 1-stavs eikeparkett - Vannbåren gulvvarme - Heis - Balansert ventilasjon - BREEAM miljøsertifisering - Felles takterrasseMinus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Rådmann Halmrasts vei 7 - 9, 1337 Sandvika",Kommunenr: 3201Gårdsnr: 7Bruksnr: 244,"{'Boligtype': 'Leilighet', 'Eieform': 'Eier (Selveier)', 'Soverom': '1', 'Primærrom': '21 m²', 'Bruksareal': '21 m²', 'Etasje': '8', 'Byggeår': '2024', 'Rom': '1', 'Tomt': 'Eiet'}","{'Totalpris': '3\xa0316\xa0270 kr', 'Omkostninger': '66\xa0270 kr', 'Felleskost/mnd.': '2\xa0060 kr'}",TakterrasseBredbåndstilknytningHeisKjæledyr tillattParkettSentraltBademulighetBalansert ventilasjon
